We also like that they have NInkasi IPA on tap-that's always a plus :-)	3,0	edr0ab9
My date and I tried the pulled pork, fish taco and the buffalo chicken taco.	1	ef6zysq
This place is under rated!!	0,16	eeeivtt
Fogg 'n' Sudds also have two notable features:	0	eeuhxlq
And kind staff made me eager for thirds.	8,0	ee9y4bk
After waiting an hour for a table I was told by hostess we don't need your money..lol...she obviously doesn't own the place.	4	eegbj8f
the portions are generous considering their price.	0	eevmcmg
Today was my wife's birthday.	1	efg25kp
went with my husband and we decided to sit at the bar as our bartender it was a great choice and Stephen was great.	0,5	efda0cr
(VERY RUDE) when I walked in initially she was sitting down and not behind the counter.	1	ee4wd5q
Cooked food smells good.	0	efd3k5r
I have eaten here many times and know there is an outlet on the back wall.	1	ed592w7
Nice crispy crust:)	0	ef4be7x
Will definitely order from here again!	0	edmazye
You cannot go wrong here.	2	eeggjrm
I've been eating at this place since they were just a tiny little shop and now they have an impressively huge location!	0	eensidh
I thought it was OK.	1	eetaljv
I made the staff aware the picture was blurry and they advised me a manager would fix the issue.	1	ef8tkbj
Very nice surprise to find this fine dining restaurant in the Atlanta Airport.	0	edjs9fy
We had a ceviche, and a mixed plate with seafood and quinoa cake, with picarones for dessert.	1	ed38fe4
This restaurant is great, my first time there.	0	edzs1kt
I absolutely love their peanut butter.	3	edpom9u
Staff was very friendly and accommodating, especially since we had about 8 luggage bags.	5	eexa1cp
The desserts are to die for!!!	6	edpldme
First time here but will not be last!	1	edr5f2c
Chris and Dakota are great waiters at the bar, super friendly and offer the best bar snacks.	5,0	effpm3r
Say this five times fast: Foie Gras Profiteroles.	1	eer5b28
This was my first time here and was a bit overwhelmed by all the options and the not so friendly cashiers.	1	eermytl
THIS PLACE IS AMAZING because of our waitress Traci.	0,9	ed6j00a
Let me start off by saying I dined in here tonight with my wife and it definitely will not be my last.	1	eenras1
The food was damn good though no cap, but the service was absolute trash.	7,10	edj5c76
This is a great place with great food and staff.	0	ef4uh4f
It's not the best I've ever had, but it was so good I'll go and order again with my mom.	0	edobf82
The sandwiches and bread pudding are great! ! !	6	ef7mzob
When I lived in Florida we had wing places everywhere.	1	edlvsnk
Next time we go we will dine in.	0	eda49ey
Pizza is affordable and amazing.	0	edi5d2u
"This was my second time eating marrow on the ""half shell"" or femur/humerous!"	1	edxrdep
We love pork shanks, don't we?	3,13	eduacbp
Eggs sausage fruit and Hawaiian bread.	1	eed44sm
I got it with the soy pepper steak which had ok flavor but no texture- it blended into the gummy mound.	0	edu4ett
Me being me -- I had a craving from some Mexican food.	1	eeft9i1
Very nice and personable service staff.	0	ee4ehtj
I usually eat too much and feel bloated and have an upset stomach about 30 minutes after returning to work.	14	edo1prv
Last Weds, nine of us attended a going away lunch for one of our colleagues.	1	eejt58r
I used to live in Austin and didn't realize what I was missing until I moved away.	0	edlh407
I'm blowm away by a buffet, this is no way a buffet, it's more like tasting  stations of culinary delight.	9,0	ed5y6t4
Five of us went here the other night.	1	eeweozy
Come on $5.00 freaking dollars for a Super burrito with all the fixins!	0,6	eetlakl
Sometimes it tastes way too anise-y, other times it's just lacking overall.	2	edlff90
Unless you are going for the view from the patio and to drink, skip this place.	7	efbigd2
We rented a private room and it was decorated very nicely for the holidays.	0	eerylaj
We have been eating here about two times a year since they opened several years ago.	1	ee78a0x
Love the Peruvian food at this place!	3	een2os9
It's hard to NOT shake my head at people who insist on going downtown for a good restaurant.	2	eee9x1k
I trusted her advice and she was accurate.	0	eeartrb
I like their shredded beef tacos.	3	ed2mhte
This is my favorite restaurant for Indian food.	3	ediyzgi
I honest to God thought I would die in this restaurant or needed to call for a hostage negotiator.	0	eey3ban
Friendly service for a fun sports bar for local crowd.	5	ee0bbx4
Super friendly and clean environment.	0	efdnn9c
We got a lot of food for the little amount we paid for!	1	ee7mjjt
It seems pretty clear that she doesn't have the context to review this restaurant and believe me context is everything.	1	ef55x08
Their fish sauce is also great.	0	eeu144c
I've been to many Mexican restaurants and this one is by far the best!	0	edofqya
However, can the owner smile.	1	eeqw71e
One of my favourite places for drinks!	3	edumf9e
Awful- people were nice on phone.	5	edvf9jj
Had the eggs benedict, which came with home fries.	1	eepedeh
Good option for dine in eating during covid	0	eegqte6
Not sure what the deal is here.	11	edni63g
My family and I stayed at this hotel for our family spring break vacation in March/April.	1	eeb60ly
Soggy noodles with very few vegetables and about an ounce of pork all mused in a box with too much sauce.	1	ee5441u
Our favorite server, Olivia, is definitely the best.	0	effkvna
Lynwood is by far one of the best pizzas I've had and I consider myself a pizza lover.	3	efgwbs8
Bread pudding is a wonderful way to end our night.	4	eerzfe2
Interesting but not outlandish menu.	1	efe4ueg
Too tiny for a dance party, YELLE style..	1	ed34pnl
I love Pieology for fast great-taste pizza at a reasonable price.	3	eew838h
I promised to take him for his birthday and was diligently saving for a splurging dinner.	1	edq2z1l
Simple and clean interior.	0	efavqq3
I don't think there's anything to write home about, but this place is great for a quick fix and the staff are always friendly.	5	ee0qxpy
They are all good, but I prefer Zuni.	0	ee1i0tw
Solid spot for different kinds of asian foods all in one.	1	edce8jt
They also have a patio but it didn't look very appealing (not an umbrella in sight) so we opted for one of the booths.	2,1	efewgiu
The food variety changes a bit from day to day depending on what the cooks creativity produced that morning.	1	efh1hit
Not the most amazing food or girls...but they showed two hockey games on the screens!	6	ed6y2t8
This is a great place to grab a bite to eat with lots of interesting menu items like bean sprouts fries.	0	edc93d8
Me, my girlfriend and her sister visited Rocco's tacos last night.	1	eei2rdp
The place was not poppin for lunch hour and I wonder why?	13	edgflab
First the meatballs tasted just like my grandmother!	0	eeex3e6
Also, the portions were way bigger than I expected and each came with a little side salad.	1	efagv9k
The Fish is lightly breaded and the fish is so fresh.	1	eegu2k6
Excellent coffee - a very special - a coffee bar with a difference - fronted by two lively young ladies, smiling and full of energy.	0,5	edht34p
Every dish that the three of us had was great.	0	eeflygr
This type of mold can be very dangerous because it has the potential to be toxic.	14	edxtq57
A new restaurant in orchards!	1	ef01qwo
Our favorite waiter was Josh (but everyone was great!).	3	ef5qco7
We came in at 2/9 at about 1:00pm and sat down at the bar.	1	eeh8n09
Got brie and apples, probably the best thing I've ever eaten.	3	eeu7tri
It is very cozy and relaxed place.	15	eey2vl0
The food is good but it's pub food so don't expect a ga 5 star dining experience.	0	edmtors
Can't quite understand why yelpers have rated this lower than Sushiville.	11	ed5mq58
I've never had anything here that isn't good.	0	edz05mk
You come here for the view, but the food and service are also good.	0	edt7bq5
I have to say that the food is ok.	0	eexwjwo
We stopped by the other night and I was very pleased.	4	ef8rej2
Really large area for a coffee place.	1	edbwqxk
I have been going to McKinnon for years and I love this place.	3	ef75kb9
Could not eat it at all!	7	ef1034r
The food was very good, but nothing to rave about.	0	ee5xxx8
It made the whole movie for me.	1	edfoexi
We were awaited by three super pleasant and extremely positive people.	0	edfs78q
You are enveloped in its aromas when you enter the door.	1	ee2ul2w
Great restaurant, menu and atmosphere.	0,4	edd33xq
Overall ok, but in no rush to come back.	0	ed1zjia
I loved the arroz con mariscos the day we visited with crispy octopus nestled in with shrimp and fish as part of a stew like rice combo.	3	eepaowh
If you're looking for a fairly quick, tasty burger and don't mind spending a little more, I'd definitely recommend this place.	0	edg198b
Do what we do - just go ever other month.	1	eed6jhn
I had the fried shrimp soft tacos and grilled chicken.	1	ef8fdtx
Really like this place!	3,4	eeygt5v
Fiouna's food is great.	0	efcbhr2
Breakfast is served all day and is delicious.	0	ees0t3a
We had a prawn pizzete, beef dip sandwich and bruscetta to share.	1	ef2mdsc
On the outside, Cenote's pleasing on the eye.	1	eda379g
Patio is very comfortable and feels a bit secluded which is nice.	0,15	eff3qik
Love the gyros and the Greek salad.	3	ed32dm2
Quality of food:  Good.	0	eertbsn
The outdoor seating area is very peaceful, except for the occasional CSX loco rumbling by.	1	efbr0nk
We swam at Barton Springs, went boating on Lake Travis, and dined out for every meal.	1	edhxb3a
waited 6 minutes for teriyaki grilled chiken !	9,0	edfyqn0
We come here for breakfast almost every weekend.	1	eeatvza
The parking garage at the AMLI validates your parking until 5pm and then it's an easy walk over to BarChi.	1	eezm715
Tomato Bisque soup, Salmon in Phillo, Trio of Fish, Steak, Creme Br娌鑼卐.	1	edb1ivv
Highly recommend for a breakfast!	0	eczb527
I would describe this as a fancy, more expansive subway.	1	ef9lmu1
'Israeli salad' seemed to be a tabbouli which was ok, tried the kofta, heavy handed on the cumin and then jelly donut.	1	eeq8c51
I've been ordering from this place under Uber Eats, but I would definitely recommend coming here in person better.	0	ef7vccb
But i recommend getting take out or delivery.	1	ee4pi6j
"I've experienced better"" and that's exactly how I felt after having a bite here."	0	edv1012
It was straight up the grossest thing I've eaten in years.	14	eeu6ya4
(Hey, this is a really good business plan...)	0	edbvycr
The sushi rolls are great.	0	efeis4u
This food truck is fabulous.... love it!!	3,6	effouzj
The band and our server were great.	0	ee2wd74
If you are looking for humble breakfast fair done with very good ingredients then this is your place.	0	ee4kuur
Note: it's best to get here a bit before noon as they get very busy quickly.	1	eejzqh8
I've eaten here a few times but just recently enjoyed a great night at the upstairs bar.	4	edxqdnj
For me, Grill 23 is as good as it gets.	0	ee53udw
I will definitely be back!	8	ed90zsj
We had a delicious dinner at 310 Nona this evening for my birthday.	4	ef5tna3
The food is okay but man are the burritos overpriced!	2	ed1rede
I had the Cuban with Black Bean soup and white rice.	1	efffkue
Food was ok until tonight we started adding a hair (things mixed together) in Thai or Massuman curry.	2,0	eevqc27
It's a little pricey, but it's very good.	0	edg9c4n
I just left this place and will not be back.	1	ed01w5c
The food is fresh and very tasty and the price is lower than Tacobell opposite.	0	edjlwpx
Universal should consider stepping in being managent has tried to mask the problem.	1	eds051b
